#lat lon   β0      A1     d1     A2     d2
20 240.0 5.3728 1.4674  34.3 0.4397  69.1
20 242.5 5.5078 1.4423  35.4 0.5563  65.8
20 245.0 5.7485 1.4172  37.9 0.6173  65.6
20 247.5 6.0530 1.3610  38.4 0.6112  66.0
20 250.0 6.4439 1.3232  40.8 0.6333  70.9
20 252.5 6.6916 1.0790  50.4 -0.5066 -10.0
20 255.0 5.6760 0.9059  53.8 -0.1876   1.6
20 257.5 5.6624 0.4944  59.9 0.0320  -6.8
20 260.0 5.7696 0.5235  49.7 0.1479  -2.0
20 262.5 5.2526 -0.6056 -56.7 -0.1105  28.6
20 265.0 6.0376 -0.6178   8.8 -0.0487   2.7
20 267.5 6.1786 -0.5001  21.7 -0.0215  66.2
20 270.0 6.1153 -0.4568   2.8 0.0487  35.6
20 272.5 6.4477 -0.5307   6.1 0.1259  41.9
20 275.0 6.6300 -0.4555   2.9 0.1135  46.1
20 277.5 6.6071 -0.4619   8.4 0.1190  39.1
20 280.0 6.5493 -0.5030  17.0 0.1044  31.6
20 282.5 6.2605 -0.4929  21.8 0.0585  12.4
20 285.0 5.2678 -0.4284  14.9 0.0852  12.7
20 287.5 5.7265 -0.5371 -23.7 0.3765   9.1
20 290.0 6.2450 -0.4785  21.5 -0.0230  48.5
20 292.5 6.3853 -0.4065  16.4 -0.0762  28.9
20 295.0 6.3446 -0.3594  16.4 -0.0726  29.6
20 297.5 6.3404 -0.2962  12.8 -0.0791  32.3
20 300.0 6.3372 -0.2073  14.5 -0.1117  31.7
20 302.5 6.3141 -0.1212  23.4 -0.1291  34.1
20 305.0 6.2712 -0.0284  22.3 -0.1568  39.4
20 307.5 6.2414 0.0501  26.2 -0.1766  38.4
20 310.0 6.2122 0.1308  36.2 -0.1956  32.7
20 312.5 6.1947 0.2117  38.4 -0.2209  28.1
20 315.0 6.1809 0.3015  34.8 -0.2395  24.2
20 317.5 6.1534 0.3902  26.3 -0.2457  21.8
20 320.0 6.1317 0.5084  22.7 -0.2420  21.3
20 322.5 6.1016 0.6213  19.9 -0.2569  21.0
20 325.0 6.0667 0.7130  19.0 -0.2345  21.8
20 327.5 6.0766 0.8668  15.9 -0.1768  21.9
20 330.0 6.1428 1.0485  12.7 -0.1019  28.0
20 332.5 6.2689 1.3206  10.8 -0.0585  69.4
20 335.0 6.4387 1.6124  13.4 0.1302   1.9
20 337.5 6.5846 1.8886  16.1 0.1536   5.1
20 340.0 6.6146 2.0133  18.7 0.1311  35.3
20 342.5 6.4215 1.3301  22.8 0.2748  63.2
20 345.0 5.8058 0.6667  20.9 0.3825  33.1
20 347.5 5.4574 -0.0797  84.5 0.3013  45.8
20 350.0 5.4168 -0.1734  83.0 0.2734  39.3
20 352.5 5.4018 -0.2694  75.5 0.2970  33.0
20 355.0 5.4467 -0.3143  66.5 0.3317  26.7
20 357.5 5.4556 -0.3149  49.1 0.3140  24.2
18   0.0 5.3731 -0.6739  37.3 0.1922  -6.5
18   2.5 5.4318 -0.6913  34.5 0.2202 -12.0
18   5.0 5.4203 -0.7450  31.8 -0.2072  71.3
18   7.5 5.3982 -0.6433  36.2 -0.1559  70.1
18  10.0 5.2877 -0.6545  43.0 -0.2716  46.9
18  12.5 5.3293 -0.6156  45.7 -0.2154  60.2
18  15.0 5.2260 -0.5201  45.1 -0.1589  73.3
18  17.5 5.2296 -0.4189  58.5 0.2339 -16.7
18  20.0 5.2445 -0.4719  67.9 -0.3262  73.4
18  22.5 5.2821 -0.4687  79.1 -0.3874  70.0
18  25.0 5.0620 -0.4400  74.4 -0.3973  64.9
18  27.5 5.1263 -0.3169  94.5 -0.4451  67.2
18  30.0 5.2012 -0.1734  98.5 0.2981 -13.5
18  32.5 5.6217 0.4275  -3.1 0.3154   6.4
18  35.0 6.1153 0.6955  19.5 0.2876  23.2
18  37.5 6.3567 0.4285  16.6 -0.1362 -16.2
18  40.0 6.9179 -0.8388  70.1 -0.7094  18.3
18  42.5 6.2790 -0.0629   9.4 0.0480  27.1
18  45.0 5.1546 -0.6847  23.7 -0.3251  19.1
18  47.5 5.2997 -0.6534  28.2 -0.2579  25.5
18  50.0 5.6147 -0.6741  16.7 -0.1436  35.3
18  52.5 5.7426 -0.5231  16.8 -0.0944  63.6
18  55.0 6.0783 -0.3481 -12.9 -0.0481  57.5
18  57.5 7.4608 1.0752  68.1 -0.8049  24.8
18  60.0 7.3652 1.2575  64.1 -0.8937  20.0
18  62.5 7.2994 1.3042  63.4 -0.8386  19.5
18  65.0 7.3538 1.3563  59.7 -0.7441  20.6
18  67.5 7.3827 1.3791  54.3 -0.6485  21.5
18  70.0 7.2463 1.2864  51.5 -0.5486  22.8
18  72.5 6.5737 0.8107  59.1 -0.5035  21.9
18  75.0 5.1269 0.4134  44.5 -0.2562  31.0
18  77.5 5.1817 0.4134  44.5 -0.2717  27.4
18  80.0 5.1923 0.4326  66.8 -0.2976  21.7
18  82.5 5.1592 0.5798  67.0 -0.2811  28.2
18  85.0 6.0807 1.1865  37.2 -0.5432  14.2
18  87.5 6.6877 1.0979  59.2 -0.2826  -3.4
18  90.0 6.6863 1.2459  56.1 0.3468  71.9
18  92.5 6.6311 1.2703  51.9 0.3745  67.9
18  95.0 4.9539 0.7054  46.1 -0.1451  -5.9
18  97.5 4.9224 0.8819  41.4 -0.2028 -14.3
18 100.0 4.8678 0.4824  60.2 -0.2378 -12.3
18 102.5 4.5124 -0.3135 -33.6 -0.2708   1.0
18 105.0 4.3151 -0.4287 -37.7 -0.3760  -1.6
18 107.5 5.2799 -0.8756  17.0 -0.2011  21.0
18 110.0 4.9425 -0.2386  -1.3 -0.4810  13.7
18 112.5 5.6460 -0.6443   0.6 -0.1881  12.3
18 115.0 5.6645 -0.5657  -1.9 -0.1862  12.9
18 117.5 5.7271 -0.4636  -2.8 -0.1751  14.9
18 120.0 5.3639 0.4737  54.8 -0.3219  26.4
18 122.5 4.4014 -0.4361  12.5 -0.0934  34.3
18 125.0 5.6853 -0.4461  12.5 -0.1831  29.7
18 127.5 5.6958 -0.3804  14.6 -0.1965  29.7
18 130.0 5.6754 -0.3599  15.7 -0.1966  34.2
18 132.5 5.6654 -0.3592  19.2 -0.1884  35.0
18 135.0 5.6914 -0.3674  19.6 -0.2142  35.9
18 137.5 5.7113 -0.3451  22.8 -0.2301  38.1
18 140.0 5.7319 -0.3360  18.6 -0.2388  39.6
18 142.5 5.7633 -0.3282  16.7 -0.2228  41.3
18 145.0 5.7799 -0.3111  18.9 -0.1858  43.1
18 147.5 5.8001 -0.3018  20.6 -0.1601  43.8
18 150.0 5.8211 -0.3003  21.6 -0.1449  42.8
18 152.5 5.8081 -0.3138  25.5 -0.1257  45.1
18 155.0 5.7998 -0.3225  26.5 -0.1114  44.5
18 157.5 5.8041 -0.3166  25.3 -0.0936  39.8
18 160.0 5.8287 -0.2846  19.7 -0.0471  34.2
18 162.5 5.8372 -0.2737  17.8 -0.0353  38.8
18 165.0 5.8544 -0.2836  24.3 -0.0246  49.3
18 167.5 5.8566 -0.2988  27.0 -0.0462  44.6
18 170.0 5.8615 -0.2947  30.6 -0.0491  43.0
18 172.5 5.8761 -0.2633  33.0 -0.0279  47.8
18 175.0 5.8958 -0.2263  31.7 -0.0131  56.8
18 177.5 5.9041 -0.2020  21.4 0.0120  59.6
18 180.0 5.9326 -0.1941  12.1 0.0306  45.7
18 182.5 5.9593 -0.1675   8.3 0.0466  45.6
18 185.0 5.9774 -0.1285  12.1 0.0462  39.9
18 187.5 5.9968 -0.0705  16.1 0.0429  25.6
18 190.0 6.0105 -0.0357  57.8 0.0533  -7.4
18 192.5 6.0172 -0.0323 105.4 -0.0650  66.7
18 195.0 6.0314 0.0389 -30.8 -0.0797  53.8
18 197.5 6.0324 0.0693  19.8 -0.0731  47.5
18 200.0 6.0092 0.1794  33.9 -0.0764  37.3
18 202.5 6.0299 0.2577  35.3 -0.1337  39.4
18 205.0 6.0235 0.2028  53.4 -0.1541  35.2
18 207.5 5.9646 0.2724  47.7 -0.1720  30.0
18 210.0 5.9100 0.3621  40.2 -0.2026  30.7
18 212.5 5.8606 0.4401  37.0 -0.2554  29.7
18 215.0 5.8222 0.5158  36.1 -0.2811  29.4
18 217.5 5.7648 0.6416  38.0 -0.2971  26.5
18 220.0 5.6937 0.7076  37.8 -0.3375  23.6
18 222.5 5.6046 0.7740  35.0 -0.3452  19.8
18 225.0 5.5249 0.8419  33.0 -0.3213  15.0
18 227.5 5.4475 0.8769  32.7 -0.3017   6.0
18 230.0 5.3554 0.9119  31.8 -0.3218  -4.9
18 232.5 5.3024 0.8835  28.7 -0.3581 -13.9
18 235.0 5.2729 0.8899  26.9 0.3880  69.6
18 237.5 5.2796 0.8762  28.2 0.3730  65.9
18 240.0 5.3668 0.8864  28.8 0.4622  64.1
18 242.5 5.5040 0.8679  27.5 0.5403  59.6
18 245.0 5.7218 0.8197  31.4 0.5480  60.0
18 247.5 5.9728 0.8251  36.7 0.5107  61.4
18 250.0 6.2048 0.7858  43.5 0.4277  65.9
18 252.5 6.3706 0.6466  43.6 0.3059  71.5
18 255.0 6.4985 0.5872  37.3 0.1482  45.5
18 257.5 5.0094 0.4146  12.5 0.2002  24.5
18 260.0 5.3654 0.3377  57.2 0.0720  29.1
18 262.5 5.4116 0.4542  66.5 0.0734  11.2
18 265.0 4.6459 -0.4439 -11.2 -0.0927   1.8
18 267.5 4.8062 -0.4295  -4.7 -0.0482 -11.5
18 270.0 4.9820 -0.2707  -4.6 0.1670  24.5
18 272.5 6.3805 -0.5368   4.3 0.1159  54.5
18 275.0 6.4511 -0.4496   6.9 0.0915  49.6
18 277.5 6.4411 -0.4498  17.0 0.0786  36.4
18 280.0 6.4168 -0.4505  24.2 0.0672  27.5
18 282.5 5.0810 -0.4221  22.4 0.0930  11.4
18 285.0 6.3147 -0.4653  33.7 0.1113 -11.3
18 287.5 4.9769 -0.4858  32.5 0.1763  -0.7
18 290.0 6.1139 -0.4773  27.5 -0.0470  39.1
18 292.5 6.2364 -0.4034  29.4 -0.0777  52.3
18 295.0 6.3141 -0.3580  29.7 -0.0638  39.3
18 297.5 6.2743 -0.3152  30.9 -0.0859  40.3
18 300.0 6.2674 -0.2442  30.9 -0.1107  38.5
18 302.5 6.2512 -0.1370  25.7 -0.1344  38.4
18 305.0 6.2139 -0.0536  39.6 -0.1614  36.7
18 307.5 6.1620 0.0174  -4.6 -0.1846  33.3
18 310.0 6.1456 0.0924  10.0 -0.2042  29.9
18 312.5 6.1308 0.2130  10.8 -0.2057  27.8
18 315.0 6.1120 0.3185  10.3 -0.2177  26.5
18 317.5 6.0720 0.4414   9.1 -0.2146  22.7
18 320.0 6.0265 0.5605   8.2 -0.1948  20.1
18 322.5 5.9885 0.7021   5.8 -0.1645  19.6
18 325.0 5.9545 0.8365   3.7 -0.1084  16.8
18 327.5 5.9570 0.9892   1.4 -0.0499   6.4
18 330.0 6.0493 1.2257   1.7 0.0531  35.4
18 332.5 6.1832 1.5362   4.1 0.1729  23.2
18 335.0 6.3094 1.8148   6.5 0.2733  24.2
18 337.5 6.4382 2.0624   7.0 0.3333  27.0
18 340.0 6.4901 2.0356   5.4 0.2919  34.0
18 342.5 6.4528 1.2818  -0.1 0.1873  55.9
18 345.0 6.3512 -0.0882  47.9 -0.2143 -15.2
18 347.5 5.2482 -0.3708  49.2 0.0967  53.3
18 350.0 5.1521 -0.5898  41.2 0.1859  44.8
18 352.5 5.2055 -0.6487  41.6 0.1972  34.7
18 355.0 5.2509 -0.7182  38.1 0.1938  22.3
18 357.5 5.2976 -0.7096  37.6 0.1730   7.8
16   0.0 5.2799 -0.8494  27.7 -0.2704  43.3
16   2.5 5.3915 -0.8490  26.2 -0.3305  42.1
16   5.0 5.3632 -0.8588  26.9 -0.3572  40.5
16   7.5 5.2658 -0.9413  28.1 -0.2837  46.5
16  10.0 5.2033 -1.0227  31.5 -0.2396  53.5
16  12.5 5.2433 -0.9025  35.3 -0.2381  59.3
16  15.0 5.2247 -0.8500  36.7 0.2526 -16.6
16  17.5 5.1369 -0.8086  38.0 0.2972  -5.0
16  20.0 5.2895 -0.6705  44.8 0.3502  -3.9
16  22.5 5.2519 -0.5619  49.2 0.3897  -2.5
16  25.0 5.0424 -0.5692  43.4 0.3857  -5.1
16  27.5 4.9977 -0.4739  52.1 0.3820  -8.4
16  30.0 5.2894 -0.3196  77.4 0.3864  -3.0
16  32.5 5.6089 0.1959 -57.0 0.3337  10.4
16  35.0 5.9011 0.3167  27.5 0.1691  23.1
16  37.5 6.0848 0.6547  36.9 0.1044  24.5
16  40.0 6.9910 -1.4690  37.3 -0.3135  38.3
16  42.5 5.5158 -0.6602  25.8 -0.1933  29.7
16  45.0 5.4978 -0.4352  12.4 -0.1248  17.9
16  47.5 5.6106 -0.4950  11.4 -0.0221  65.1
16  50.0 5.9620 -0.2683   7.8 0.0806 -15.5
16  52.5 5.6717 -0.4124 -58.8 -0.3580  31.8
16  55.0 6.8827 0.9402  60.1 -0.7903  26.9
16  57.5 6.9797 1.0654  70.8 -0.7923  20.9
16  60.0 6.8546 1.1259  67.7 -0.8158  19.0
16  62.5 6.8714 1.0702  70.4 -0.7362  19.7
16  65.0 6.9186 0.9936  66.9 -0.6414  21.1
16  67.5 6.9942 0.9802  60.6 -0.5847  21.4
16  70.0 6.9132 0.8908  53.9 -0.4717  27.0
16  72.5 6.5189 0.6676  51.7 -0.3057  27.9
16  75.0 5.0866 0.5239  41.9 -0.1835  29.7
16  77.5 5.1057 0.4478  58.8 -0.2188  19.6
16  80.0 5.1960 0.4390  81.2 -0.2683  16.3
16  82.5 6.5428 0.6723  69.1 -0.4025   8.3
16  85.0 6.7450 1.0227  66.1 -0.3550 -12.3
16  87.5 6.7441 1.1892  63.8 0.4367  68.5
16  90.0 6.6172 1.1007  63.0 0.4447  69.4
16  92.5 6.5043 0.9389  60.7 0.3497  73.1
16  95.0 6.1331 0.5938  58.7 -0.2051  -5.8
16  97.5 5.9320 0.5775  48.9 -0.1869  -1.4
16 100.0 4.7661 0.3127  93.5 -0.2127  -8.8
16 102.5 4.5657 -0.3783 -31.0 -0.2428  -4.1
16 105.0 4.4206 -0.4648 -19.7 -0.2671  -0.2
16 107.5 4.4212 -0.6551 -16.0 -0.2893   2.8
16 110.0 5.7084 -0.6415  -0.7 -0.1245  11.1
16 112.5 5.8296 -0.5260 -10.9 -0.1765  13.3
16 115.0 5.8178 -0.4226  -8.4 -0.1953  15.9
16 117.5 5.8700 -0.2539  -8.6 -0.1752  21.3
16 120.0 4.6521 -0.0922 -28.2 -0.1005  34.4
16 122.5 5.0908 0.2899  78.6 -0.2781  36.2
16 125.0 5.7680 -0.3371   8.2 -0.1732  29.8
16 127.5 5.7587 -0.2874  10.8 -0.1764  31.1
16 130.0 5.7313 -0.2721  15.3 -0.1674  33.7
16 132.5 5.7199 -0.2763  20.3 -0.1759  36.0
16 135.0 5.7318 -0.2633  21.9 -0.1755  36.6
16 137.5 5.7494 -0.2522  18.1 -0.1814  38.9
16 140.0 5.7604 -0.2502  18.1 -0.1708  43.0
16 142.5 5.7768 -0.2636  17.7 -0.1626  46.2
16 145.0 5.7686 -0.2644  21.0 -0.1365  45.6
16 147.5 5.7825 -0.2449  19.2 -0.1131  40.1
16 150.0 5.7844 -0.2442  22.6 -0.0870  39.6
16 152.5 5.7804 -0.2639  23.5 -0.0793  45.0
16 155.0 5.7736 -0.2841  20.7 -0.0596  42.9
16 157.5 5.7775 -0.2905  19.3 -0.0365  27.7
16 160.0 5.7906 -0.2952  18.6 -0.0395  35.0
16 162.5 5.8012 -0.3110  19.3 -0.0476  42.2
16 165.0 5.8102 -0.3311  21.3 -0.0583  45.8
16 167.5 5.8154 -0.3327  24.5 -0.0565  45.4
16 170.0 5.8309 -0.3147  26.4 -0.0419  46.1
16 172.5 5.8554 -0.2853  27.3 -0.0250  41.0
16 175.0 5.8803 -0.2635  24.4 -0.0284  31.0
16 177.5 5.8998 -0.2480  18.0 -0.0256  11.1
16 180.0 5.9160 -0.2282  19.2 0.0187  52.2
16 182.5 5.9432 -0.2032  21.4 0.0278  30.9
16 185.0 5.9550 -0.1962  29.6 -0.0166  69.1
16 187.5 5.9823 -0.1696  39.2 -0.0581  60.4
16 190.0 5.9911 -0.1421  43.1 -0.0861  63.6
16 192.5 6.0088 -0.1031  36.2 -0.0966  58.7
16 195.0 6.0157 -0.0661   4.0 -0.0995  46.1
16 197.5 6.0089 -0.0731 -47.8 -0.1079  39.8
16 200.0 5.9976 0.1172  94.5 -0.1411  35.2
16 202.5 5.9567 0.1890  83.7 -0.1715  32.6
16 205.0 5.9227 0.2436  71.6 -0.1837  27.4
16 207.5 5.8817 0.2940  57.2 -0.1947  24.4
16 210.0 5.8320 0.3509  49.2 -0.2024  25.9
16 212.5 5.7848 0.3958  46.6 -0.2151  25.9
16 215.0 5.7425 0.4674  45.9 -0.2164  25.6
16 217.5 5.6936 0.5174  44.1 -0.2033  21.9
16 220.0 5.6252 0.5457  41.0 -0.1917  16.4
16 222.5 5.5476 0.5625  35.0 -0.1947   6.9
16 225.0 5.4808 0.5540  32.0 -0.1931  -0.3
16 227.5 5.4214 0.5458  29.9 -0.2179  -9.4
16 230.0 5.3565 0.5140  25.4 0.2511  72.2
16 232.5 5.3247 0.5032  21.5 0.2981  64.2
16 235.0 5.3292 0.4895  19.5 0.3400  62.8
16 237.5 5.3478 0.4930  20.7 0.3730  59.4
16 240.0 5.4081 0.4963  16.8 0.4113  55.4
16 242.5 5.5360 0.4600  14.8 0.3891  53.1
16 245.0 5.6733 0.4168  16.1 0.3680  53.6
16 247.5 5.8641 0.4356  28.1 0.3380  56.0
16 250.0 6.0462 0.4440  34.3 0.2550  55.2
16 252.5 6.2021 0.4171  34.5 0.1838  50.1
16 255.0 6.3281 0.4358  27.9 0.1980  41.5
16 257.5 5.4998 0.8361  20.1 0.4376  21.4
16 260.0 6.5011 0.4244  34.9 0.2389  27.1
16 262.5 4.8116 0.1179  -8.8 0.1862  19.0
16 265.0 4.6190 -0.3396  -0.8 0.0716  68.5
16 267.5 5.0075 0.2284 108.9 0.1036  44.5
16 270.0 4.5371 -0.5324  -2.4 -0.1110  -8.2
16 272.5 4.7841 -0.4746   5.0 0.1106  49.5
16 275.0 4.8511 -0.3803   6.5 0.1228  44.8
16 277.5 6.2619 -0.4418  14.6 0.0537  35.5
16 280.0 6.3089 -0.4663  22.0 0.0683  31.8
16 282.5 6.3268 -0.5016  25.8 0.0646  19.1
16 285.0 6.3574 -0.5058  24.1 0.0630   9.9
16 287.5 6.3128 -0.5035  25.8 0.0236 -13.4
16 290.0 6.3069 -0.4569  28.4 -0.0425  42.1
16 292.5 6.3132 -0.3894  32.0 -0.0539  44.1
16 295.0 6.3272 -0.3437  36.2 -0.0533  43.6
16 297.5 6.2787 -0.2814  39.1 -0.0624  41.1
16 300.0 6.2252 -0.2272  39.6 -0.0976  40.1
16 302.5 6.1962 -0.1504  34.1 -0.1535  38.0
16 305.0 6.1607 -0.0974  44.7 -0.2041  34.1
16 307.5 6.1133 -0.0572  91.7 -0.2192  30.4
16 310.0 6.0645 0.0837 -28.1 -0.2322  26.2
16 312.5 6.0411 0.1818  -9.2 -0.2458  27.2
16 315.0 6.0254 0.3084  -5.2 -0.2265  27.0
16 317.5 5.9795 0.4218  -3.0 -0.1709  23.0
16 320.0 5.9288 0.5579  -5.1 -0.1175  17.6
16 322.5 5.8992 0.7253  -6.8 -0.0683  11.6
16 325.0 5.8758 0.8804  -7.3 0.0334  62.5
16 327.5 5.9109 1.0619  -7.8 0.0901  32.0
16 330.0 5.9996 1.2776  -5.6 0.1747  26.3
16 332.5 6.1644 1.5511  -2.4 0.2831  21.9
16 335.0 6.2706 1.8231  -1.3 0.3999  20.6
16 337.5 6.3131 1.9691  -5.3 0.4482  19.3
16 340.0 6.4148 1.9446  -8.6 0.3857  18.5
16 342.5 6.2482 1.1654 -20.8 0.0795  26.3
16 345.0 6.1526 -0.3574  52.0 -0.2885  18.9
16 347.5 5.0838 -0.5782  42.4 -0.2641  27.8
16 350.0 5.0485 -0.7865  36.5 -0.1961  27.0
16 352.5 5.1107 -0.8078  33.9 -0.1622  36.6
16 355.0 5.1588 -0.8688  30.2 -0.1780  44.4
16 357.5 5.2007 -0.8521  30.5 -0.2115  45.6
14   0.0 5.3035 -0.7222  25.5 -0.6073  30.5
14   2.5 5.3460 -0.6627  24.4 -0.6340  29.5
14   5.0 5.2755 -0.7469  22.1 -0.6549  28.9
14   7.5 5.2143 -0.9764  18.3 -0.6183  29.4
14  10.0 5.1143 -1.0578  23.1 -0.3580  33.3
14  12.5 5.1096 -1.0639  24.7 -0.2796  38.2
14  15.0 5.1058 -1.0691  27.4 -0.1939  50.1
14  17.5 5.0488 -1.0222  25.0 -0.1580  55.3
14  20.0 5.2544 -0.7930  29.1 -0.1979  48.1
14  22.5 5.1538 -0.8214  26.9 0.2032  -5.7
14  25.0 5.1114 -0.7037  32.4 0.2020  -7.6
14  27.5 4.9795 -0.8974  29.4 0.1914 -14.7
14  30.0 5.0409 -0.7525  30.1 0.1431  -8.6
14  32.5 5.2263 -0.4473  22.3 -0.1094  65.6
14  35.0 5.4138 -0.0875 -31.6 -0.0746  41.4
14  37.5 5.5455 -0.1426  15.5 -0.0827  15.6
14  40.0 5.6313 -0.5008   0.8 -0.1635  14.5
14  42.5 6.9867 -1.2865  30.8 -0.1316  44.8
14  45.0 6.0385 -0.1684  -5.9 0.1162   4.2
14  47.5 5.5474 -0.5779   7.1 -0.1017  52.0
14  50.0 7.0761 -0.3519 -19.7 -0.4398  30.2
14  52.5 6.8873 0.6394  71.7 -0.6674  26.7
14  55.0 6.6802 0.8452  70.2 -0.7085  22.2
14  57.5 6.4930 0.9067  68.1 -0.6913  20.1
14  60.0 6.4779 0.8197  69.5 -0.5927  21.4
14  62.5 6.5658 0.7131  72.6 -0.5454  21.8
14  65.0 6.6560 0.6602  76.9 -0.4901  21.0
14  67.5 6.7229 0.6059  69.1 -0.3798  24.2
14  70.0 6.7237 0.5801  54.4 -0.2936  30.6
14  72.5 6.4972 0.5009  37.1 -0.1503  41.9
14  75.0 4.9172 0.5475  34.6 -0.1276  15.9
14  77.5 5.0930 0.5230  61.1 -0.1815  11.3
14  80.0 5.3258 0.6652  80.7 -0.3465   1.3
14  82.5 6.7794 1.0026  74.6 -0.4747 -11.2
14  85.0 6.7330 1.0323  71.0 0.5003  70.5
14  87.5 6.5953 0.9262  72.4 0.4821  72.2
14  90.0 6.4680 0.7619  72.5 -0.3919 -17.0
14  92.5 6.3357 0.5848  69.8 -0.2419 -13.3
14  95.0 6.2419 0.4707  64.5 -0.1363  -7.2
14  97.5 5.9536 0.2976  64.7 -0.1096  11.6
14 100.0 4.9772 0.3397  36.6 0.0617  22.8
14 102.5 4.6615 -0.2814 -48.8 -0.1703  -8.1
14 105.0 4.7176 -0.2137 -56.8 -0.1210  -0.0
14 107.5 4.6071 0.2040 105.8 -0.1606   9.1
14 110.0 5.7358 -0.4985  -8.0 -0.1460   9.3
14 112.5 5.8976 -0.3975 -15.7 -0.1685  12.2
14 115.0 5.8942 -0.3004 -15.7 -0.1534  17.1
14 117.5 5.8926 -0.2159 -20.4 -0.1482  22.6
14 120.0 5.7462 -0.2262  -7.7 -0.1606  27.6
14 122.5 4.7913 0.1715 103.6 0.0855  60.8
14 125.0 5.7908 -0.2638  11.9 -0.1332  31.0
14 127.5 5.7961 -0.2139  20.0 -0.1255  33.4
14 130.0 5.7746 -0.1767  25.7 -0.1272  37.2
14 132.5 5.7851 -0.1516  23.6 -0.1206  37.4
14 135.0 5.7984 -0.1298  14.8 -0.1112  40.6
14 137.5 5.7983 -0.1337  12.9 -0.1180  46.3
14 140.0 5.7959 -0.1508  13.9 -0.1212  45.8
14 142.5 5.7696 -0.1780  19.4 -0.0981  48.9
14 145.0 5.7546 -0.1974  21.7 -0.0923  52.2
14 147.5 5.7813 -0.1853  12.6 -0.0562  48.1
14 150.0 5.7649 -0.1857  18.4 -0.0512  41.4
14 152.5 5.7674 -0.1959  19.0 -0.0615  39.9
14 155.0 5.7746 -0.2259  20.2 -0.0550  34.5
14 157.5 5.7788 -0.2511  16.7 -0.0669  28.5
14 160.0 5.7786 -0.2714  18.2 -0.0734  32.3
14 162.5 5.7844 -0.2958  18.1 -0.0840  34.5
14 165.0 5.7978 -0.3042  16.9 -0.0860  38.9
14 167.5 5.8179 -0.2991  18.2 -0.0732  41.4
14 170.0 5.8403 -0.2855  17.0 -0.0512  46.1
14 172.5 5.8533 -0.2710  17.9 -0.0354  37.8
14 175.0 5.8697 -0.2581  20.2 -0.0415  50.6
14 177.5 5.8918 -0.2450  23.4 -0.0344  48.6
14 180.0 5.9105 -0.2415  23.5 -0.0407  42.1
14 182.5 5.9164 -0.2397  20.3 -0.0617  45.4
14 185.0 5.9098 -0.2351  22.5 -0.0797  50.2
14 187.5 5.9180 -0.1954  20.9 -0.0744  52.8
14 190.0 5.9070 -0.1367  15.3 -0.0870  51.7
14 192.5 5.8933 -0.1168  -9.5 -0.0997  47.5
14 195.0 5.8686 -0.1363 -30.5 -0.1118  41.1
14 197.5 5.8380 -0.1526 -54.5 -0.1279  34.9
14 200.0 5.8311 0.1833 101.2 -0.1386  27.8
14 202.5 5.8144 0.2323  81.7 -0.1424  23.3
14 205.0 5.8015 0.2767  68.2 -0.1540  17.1
14 207.5 5.7697 0.3205  61.9 -0.1579  16.0
14 210.0 5.7274 0.3491  58.8 -0.1352  17.4
14 212.5 5.6803 0.3787  54.1 -0.1221  14.1
14 215.0 5.6366 0.3950  50.7 -0.1271  11.7
14 217.5 5.5828 0.3948  44.2 -0.1114   6.1
14 220.0 5.5306 0.3528  38.6 -0.1108  -0.4
14 222.5 5.4616 0.3370  32.7 -0.1319  -5.2
14 225.0 5.3983 0.3200  29.2 -0.1419 -16.1
14 227.5 5.3795 0.2901  24.8 0.1819  68.4
14 230.0 5.3537 0.2618  23.6 0.2128  64.8
14 232.5 5.3465 0.2580  20.5 0.2351  60.0
14 235.0 5.3721 0.2814  15.7 0.2419  58.3
14 237.5 5.4173 0.2696  17.9 0.2465  54.0
14 240.0 5.4832 0.2506  19.7 0.2242  49.3
14 242.5 5.5714 0.2301  21.9 0.2177  43.4
14 245.0 5.6985 0.2515  24.6 0.2013  45.3
14 247.5 5.8246 0.2987  31.5 0.1792  46.7
14 250.0 5.9440 0.3278  37.5 0.1447  42.1
14 252.5 6.0630 0.3361  42.7 0.1195  39.7
14 255.0 6.1880 0.3836  39.7 0.1324  39.2
14 257.5 6.2821 0.3883  37.8 0.1425  34.5
14 260.0 6.3580 0.3598  40.2 0.1437  31.8
14 262.5 6.3027 0.1796  57.3 0.0911  28.2
14 265.0 5.8877 -0.4672   6.9 0.0829  59.4
14 267.5 6.1077 -0.0569  52.8 0.1564  21.6
14 270.0 4.8079 -0.1760   7.7 0.1341  28.7
14 272.5 4.8950 -0.2689  -8.2 0.1506  41.4
14 275.0 4.6140 -0.4701  14.5 0.0822  69.9
14 277.5 6.0691 -0.3494  10.3 0.0612  54.1
14 280.0 6.1682 -0.3386  26.5 0.0740  40.1
14 282.5 6.1871 -0.3922  34.9 0.1030  35.3
14 285.0 6.1864 -0.4806  39.2 0.0827  32.3
14 287.5 4.9965 -0.4430  38.8 0.0431  41.6
14 290.0 6.2185 -0.4727  37.4 -0.0323  13.0
14 292.5 6.2355 -0.3835  32.5 -0.0855  23.9
14 295.0 6.2341 -0.3237  34.7 -0.0976  28.0
14 297.5 6.2093 -0.2597  40.9 -0.0916  37.9
14 300.0 6.1538 -0.2290  42.5 -0.1307  38.1
14 302.5 6.1465 -0.1782  35.0 -0.1825  34.1
